date,store_id,sku_id,base_price,promo_flag,promo_depth,final_price,competitor_price,holiday_flag,weather_index,week_of_year,units_sold,revenue,margin,stock_cap,stockout_flag,set
2024-03-28,S05,SKU003,21.99,1,0.19,17.81,23.79,0,0.948,12,55,979.55,457.05,103,0,train
2024-03-29,S01,SKU001,10.49,0,0.0,10.49,11.18,0,0.918,12,12,125.88,75.48,35,0,train
2024-03-29,S01,SKU002,15.49,0,0.0,15.49,16.58,0,0.918,12,10,154.9,87.9,61,0,train
2024-03-29,S01,SKU003,21.99,0,0.0,21.99,23.38,0,0.918,12,10,219.9,124.9,65,0,train
2024-03-29,S02,SKU001,10.49,1,0.24,7.97,11.38,0,0.918,12,24,191.28,90.48,32,0,train
2024-03-29,S02,SKU002,15.49,0,0.0,15.49,16.45,0,0.918,12,15,232.35,131.85,54,0,train
2024-03-29,S02,SKU003,21.99,1,0.23,16.93,23.32,0,0.918,12,43,727.99,319.49,61,0,train
2024-03-29,S03,SKU001,10.49,1,0.23,8.08,10.66,0,0.918,12,32,258.56,124.16,90,0,train
2024-03-29,S03,SKU002,15.49,0,0.0,15.49,16.49,0,0.918,12,15,232.35,131.85,49,0,train
2024-03-29,S03,SKU003,21.99,1,0.2,17.59,24.11,0,0.918,12,24,422.16,194.16,82,0,train
2024-03-29,S04,SKU001,10.49,0,0.0,10.49,11.31,0,0.918,12,22,230.78,138.38,43,0,train
2024-03-29,S04,SKU002,15.49,0,0.0,15.49,17.37,0,0.918,12,21,325.29,184.59,89,0,train
2024-03-29,S04,SKU003,21.99,1,0.26,16.27,22.45,0,0.918,12,36,585.72,243.72,36,1,train
2024-03-29,S05,SKU001,10.49,1,0.16,8.81,11.21,0,0.918,12,34,299.54,156.74,59,0,train
2024-03-29,S05,SKU002,15.49,0,0.0,15.49,16.31,0,0.918,12,29,449.21,254.91,93,0,train
2024-03-29,S05,SKU003,21.99,0,0.0,21.99,22.35,0,0.918,12,24,527.76,299.76,98,0,train
2024-03-30,S01,SKU001,10.49,0,0.0,10.49,11.16,0,0.934,12,12,125.88,75.48,85,0,train
2024-03-30,S01,SKU002,15.49,0,0.0,15.49,15.17,0,0.934,12,10,154.9,87.9,97,0,train
2024-03-30,S01,SKU003,21.99,0,0.0,21.99,22.05,0,0.934,12,10,219.9,124.9,102,0,train
2024-03-30,S02,SKU001,10.49,1,0.1,9.44,11.08,0,0.934,12,28,264.32,146.72,75,0,train
2024-03-30,S02,SKU002,15.49,0,0.0,15.49,16.16,0,0.934,12,22,340.78,193.38,56,0,train
2024-03-30,S02,SKU003,21.99,1,0.37,13.85,24.2,0,0.934,12,47,650.95,204.45,47,1,train
2024-03-30,S03,SKU001,10.49,0,0.0,10.49,11.65,0,0.934,12,24,251.76,150.96,92,0,train
2024-03-30,S03,SKU002,15.49,0,0.0,15.49,17.79,0,0.934,12,18,278.82,158.22,28,0,train
2024-03-30,S03,SKU003,21.99,0,0.0,21.99,22.46,0,0.934,12,25,549.75,312.25,100,0,train
2024-03-30,S04,SKU001,10.49,0,0.0,10.49,11.15,0,0.934,12,25,262.25,157.25,65,0,train
2024-03-30,S04,SKU002,15.49,0,0.0,15.49,15.53,0,0.934,12,24,371.76,210.96,102,0,train
2024-03-30,S04,SKU003,21.99,1,0.21,17.37,22.64,0,0.934,12,52,903.24,409.24,52,1,train
2024-03-30,S05,SKU001,10.49,0,0.0,10.49,11.26,0,0.934,12,24,251.76,150.96,63,0,train
2024-03-30,S05,SKU002,15.49,0,0.0,15.49,16.51,0,0.934,12,43,666.07,377.97,66,0,train
2024-03-30,S05,SKU003,21.99,0,0.0,21.99,20.73,0,0.934,12,29,637.71,362.21,55,0,train
2024-03-31,S01,SKU001,10.49,0,0.0,10.49,10.73,0,0.871,13,9,94.41,56.61,59,0,train
2024-03-31,S01,SKU002,15.49,0,0.0,15.49,16.72,0,0.871,13,11,170.39,96.69,44,0,train
2024-03-31,S01,SKU003,21.99,0,0.0,21.99,24.28,0,0.871,13,13,285.87,162.37,80,0,train
2024-03-31,S02,SKU001,10.49,0,0.0,10.49,11.25,0,0.871,13,20,209.8,125.8,26,0,train
2024-03-31,S02,SKU002,15.49,1,0.26,11.46,16.62,0,0.871,13,34,389.64,161.84,44,0,train
2024-03-31,S02,SKU003,21.99,0,0.0,21.99,23.71,0,0.871,13,23,505.77,287.27,61,0,train
2024-03-31,S03,SKU001,10.49,0,0.0,10.49,11.19,0,0.871,13,21,220.29,132.09,93,0,train
2024-03-31,S03,SKU002,15.49,0,0.0,15.49,15.82,0,0.871,13,19,294.31,167.01,48,0,train
2024-03-31,S03,SKU003,21.99,0,0.0,21.99,24.01,0,0.871,13,24,527.76,299.76,61,0,train
2024-03-31,S04,SKU001,10.49,0,0.0,10.49,11.62,0,0.871,13,30,314.7,188.7,66,0,train
2024-03-31,S04,SKU002,15.49,0,0.0,15.49,15.63,0,0.871,13,31,480.19,272.49,96,0,train
2024-03-31,S04,SKU003,21.99,0,0.0,21.99,23.26,0,0.871,13,17,373.83,212.33,81,0,train
2024-03-31,S05,SKU001,10.49,0,0.0,10.49,10.91,0,0.871,13,25,262.25,157.25,50,0,train
2024-03-31,S05,SKU002,15.49,1,0.21,12.24,16.72,0,0.871,13,64,783.36,354.56,64,1,train
2024-03-31,S05,SKU003,21.99,1,0.15,18.69,23.51,0,0.871,13,55,1027.95,505.45,93,0,train
2024-04-01,S01,SKU001,10.49,0,0.0,10.49,11.63,0,0.908,13,19,199.31,119.51,90,0,train
2024-04-01,S01,SKU002,15.49,0,0.0,15.49,16.89,0,0.908,13,14,216.86,123.06,98,0,train
2024-04-01,S01,SKU003,21.99,0,0.0,21.99,23.11,0,0.908,13,11,241.89,137.39,102,0,train
2024-04-01,S02,SKU001,10.49,0,0.0,10.49,10.74,0,0.908,13,19,199.31,119.51,56,0,train
2024-04-01,S02,SKU002,15.49,1,0.13,13.48,15.61,0,0.908,13,24,323.52,162.72,71,0,train
2024-04-01,S02,SKU003,21.99,0,0.0,21.99,22.28,0,0.908,13,13,285.87,162.37,22,0,train
2024-04-01,S03,SKU001,10.49,0,0.0,10.49,11.09,0,0.908,13,19,199.31,119.51,45,0,train
2024-04-01,S03,SKU002,15.49,0,0.0,15.49,16.9,0,0.908,13,21,325.29,184.59,90,0,train
2024-04-01,S03,SKU003,21.99,0,0.0,21.99,23.04,0,0.908,13,18,395.82,224.82,41,0,train
2024-04-01,S04,SKU001,10.49,0,0.0,10.49,10.77,0,0.908,13,22,230.78,138.38,35,0,train
2024-04-01,S04,SKU002,15.49,0,0.0,15.49,16.49,0,0.908,13,14,216.86,123.06,54,0,train
2024-04-01,S04,SKU003,21.99,0,0.0,21.99,22.8,0,0.908,13,20,439.8,249.8,69,0,train
2024-04-01,S05,SKU001,10.49,0,0.0,10.49,11.79,0,0.908,13,33,346.17,207.57,89,0,train
2024-04-01,S05,SKU002,15.49,0,0.0,15.49,17.39,0,0.908,13,27,418.23,237.33,52,0,train
2024-04-01,S05,SKU003,21.99,0,0.0,21.99,24.09,0,0.908,13,29,637.71,362.21,52,0,train
2024-04-02,S01,SKU001,10.49,1,0.15,8.92,10.46,0,0.935,13,17,151.64,80.24,33,0,train
2024-04-02,S01,SKU002,15.49,1,0.16,13.01,16.18,0,0.935,13,30,390.3,189.3,42,0,train
2024-04-02,S01,SKU003,21.99,0,0.0,21.99,22.79,0,0.935,13,9,197.91,112.41,58,0,train
2024-04-02,S02,SKU001,10.49,0,0.0,10.49,11.13,0,0.935,13,23,241.27,144.67,104,0,train
2024-04-02,S02,SKU002,15.49,1,0.11,13.79,15.84,0,0.935,13,21,289.59,148.89,62,0,train
2024-04-02,S02,SKU003,21.99,1,0.23,16.93,24.04,0,0.935,13,41,694.13,304.63,43,0,train
2024-04-02,S03,SKU001,10.49,1,0.16,8.81,11.47,0,0.935,13,35,308.35,161.35,53,0,train
2024-04-02,S03,SKU002,15.49,0,0.0,15.49,15.9,0,0.935,13,14,216.86,123.06,94,0,train
2024-04-02,S03,SKU003,21.99,0,0.0,21.99,22.73,0,0.935,13,23,505.77,287.27,82,0,train
2024-04-02,S04,SKU001,10.49,0,0.0,10.49,11.2,0,0.935,13,19,199.31,119.51,44,0,train
2024-04-02,S04,SKU002,15.49,0,0.0,15.49,16.0,0,0.935,13,22,340.78,193.38,89,0,train
2024-04-02,S04,SKU003,21.99,1,0.18,18.03,23.71,0,0.935,13,54,973.62,460.62,90,0,train
2024-04-02,S05,SKU001,10.49,0,0.0,10.49,11.55,0,0.935,13,28,293.72,176.12,95,0,train
2024-04-02,S05,SKU002,15.49,0,0.0,15.49,16.83,0,0.935,13,19,294.31,167.01,41,0,train
2024-04-02,S05,SKU003,21.99,0,0.0,21.99,23.77,0,0.935,13,23,505.77,287.27,23,1,train
2024-04-03,S01,SKU001,10.49,0,0.0,10.49,11.45,0,0.945,13,15,157.35,94.35,36,0,train
2024-04-03,S01,SKU002,15.49,0,0.0,15.49,15.46,0,0.945,13,9,139.41,79.11,86,0,train
2024-04-03,S01,SKU003,21.99,0,0.0,21.99,23.46,0,0.945,13,10,219.9,124.9,49,0,train
2024-04-03,S02,SKU001,10.49,0,0.0,10.49,10.96,0,0.945,13,16,167.84,100.64,24,0,train
2024-04-03,S02,SKU002,15.49,0,0.0,15.49,15.86,0,0.945,13,14,216.86,123.06,28,0,train
2024-04-03,S02,SKU003,21.99,0,0.0,21.99,23.75,0,0.945,13,15,329.85,187.35,94,0,train
2024-04-03,S03,SKU001,10.49,0,0.0,10.49,10.94,0,0.945,13,21,220.29,132.09,25,0,train
2024-04-03,S03,SKU002,15.49,0,0.0,15.49,16.62,0,0.945,13,22,340.78,193.38,72,0,train
2024-04-03,S03,SKU003,21.99,1,0.26,16.27,24.13,0,0.945,13,50,813.5,338.5,75,0,train
2024-04-03,S04,SKU001,10.49,0,0.0,10.49,10.54,0,0.945,13,31,325.19,194.99,86,0,train
2024-04-03,S04,SKU002,15.49,0,0.0,15.49,16.49,0,0.945,13,17,263.33,149.43,97,0,train
2024-04-03,S04,SKU003,21.99,1,0.17,18.25,23.86,0,0.945,13,36,657.0,315.0,36,1,train
2024-04-03,S05,SKU001,10.49,0,0.0,10.49,11.73,0,0.945,13,22,230.78,138.38,22,1,train
2024-04-03,S05,SKU002,15.49,0,0.0,15.49,15.79,0,0.945,13,22,340.78,193.38,55,0,train
2024-04-03,S05,SKU003,21.99,0,0.0,21.99,23.51,0,0.945,13,29,637.71,362.21,57,0,train
2024-04-04,S01,SKU001,10.49,1,0.26,7.76,10.93,0,0.904,13,29,225.04,103.24,34,0,train
2024-04-04,S01,SKU002,15.49,0,0.0,15.49,16.76,0,0.904,13,16,247.84,140.64,79,0,train
2024-04-04,S01,SKU003,21.99,0,0.0,21.99,22.81,0,0.904,13,20,439.8,249.8,74,0,train
2024-04-04,S02,SKU001,10.49,0,0.0,10.49,10.96,0,0.904,13,20,209.8,125.8,96,0,train
2024-04-04,S02,SKU002,15.49,0,0.0,15.49,15.91,0,0.904,13,8,123.92,70.32,28,0,train
2024-04-04,S02,SKU003,21.99,0,0.0,21.99,24.12,0,0.904,13,17,373.83,212.33,27,0,train
2024-04-04,S03,SKU001,10.49,1,0.22,8.18,11.17,0,0.904,13,27,220.86,107.46,27,1,train
2024-04-04,S03,SKU002,15.49,0,0.0,15.49,16.2,0,0.904,13,23,356.27,202.17,24,0,train
2024-04-04,S03,SKU003,21.99,0,0.0,21.99,22.94,0,0.904,13,25,549.75,312.25,87,0,train
2024-04-04,S04,SKU001,10.49,0,0.0,10.49,11.2,0,0.904,13,28,293.72,176.12,102,0,train
2024-04-04,S04,SKU002,15.49,0,0.0,15.49,16.87,0,0.904,13,15,232.35,131.85,76,0,train
2024-04-04,S04,SKU003,21.99,0,0.0,21.99,21.97,0,0.904,13,23,505.77,287.27,99,0,train
2024-04-04,S05,SKU001,10.49,0,0.0,10.49,11.15,0,0.904,13,32,335.68,201.28,55,0,train
2024-04-04,S05,SKU002,15.49,1,0.05,14.72,15.5,0,0.904,13,37,544.64,296.74,61,0,train
2024-04-04,S05,SKU003,21.99,0,0.0,21.99,23.47,0,0.904,13,30,659.7,374.7,33,0,train
2024-04-05,S01,SKU001,10.49,0,0.0,10.49,10.95,0,0.884,13,14,146.86,88.06,59,0,train
2024-04-05,S01,SKU002,15.49,0,0.0,15.49,16.97,0,0.884,13,15,232.35,131.85,103,0,train
2024-04-05,S01,SKU003,21.99,1,0.25,16.49,23.38,0,0.884,13,41,676.09,286.59,64,0,train
2024-04-05,S02,SKU001,10.49,0,0.0,10.49,11.69,0,0.884,13,13,136.37,81.77,34,0,train
2024-04-05,S02,SKU002,15.49,0,0.0,15.49,16.72,0,0.884,13,22,340.78,193.38,24,0,train
2024-04-05,S02,SKU003,21.99,1,0.23,16.93,24.17,0,0.884,13,54,914.22,401.22,92,0,train
2024-04-05,S03,SKU001,10.49,0,0.0,10.49,10.92,0,0.884,13,15,157.35,94.35,79,0,train
2024-04-05,S03,SKU002,15.49,0,0.0,15.49,16.83,0,0.884,13,19,294.31,167.01,33,0,train
2024-04-05,S03,SKU003,21.99,1,0.27,16.05,24.34,0,0.884,13,29,465.45,189.95,29,1,train
2024-04-05,S04,SKU001,10.49,0,0.0,10.49,11.69,0,0.884,13,29,304.21,182.41,100,0,train
2024-04-05,S04,SKU002,15.49,0,0.0,15.49,16.63,0,0.884,13,30,464.7,263.7,39,0,train
2024-04-05,S04,SKU003,21.99,0,0.0,21.99,23.18,0,0.884,13,31,681.69,387.19,64,0,train
2024-04-05,S05,SKU001,10.49,0,0.0,10.49,11.03,0,0.884,13,16,167.84,100.64,100,0,train
2024-04-05,S05,SKU002,15.49,0,0.0,15.49,16.73,0,0.884,13,30,464.7,263.7,30,0,train
2024-04-05,S05,SKU003,21.99,0,0.0,21.99,22.63,0,0.884,13,33,725.67,412.17,33,1,train
2024-04-06,S01,SKU001,10.49,0,0.0,10.49,11.34,0,0.868,13,24,251.76,150.96,24,1,train
2024-04-06,S01,SKU002,15.49,0,0.0,15.49,16.16,0,0.868,13,11,170.39,96.69,92,0,train
2024-04-06,S01,SKU003,21.99,0,0.0,21.99,24.26,0,0.868,13,18,395.82,224.82,73,0,train
2024-04-06,S02,SKU001,10.49,0,0.0,10.49,10.66,0,0.868,13,22,230.78,138.38,96,0,train
2024-04-06,S02,SKU002,15.49,1,0.16,13.01,15.94,0,0.868,13,25,325.25,157.75,37,0,train
2024-04-06,S02,SKU003,21.99,0,0.0,21.99,23.28,0,0.868,13,21,461.79,262.29,45,0,train
2024-04-06,S03,SKU001,10.49,0,0.0,10.49,10.97,0,0.868,13,22,230.78,138.38,22,0,train
2024-04-06,S03,SKU002,15.49,1,0.32,10.53,15.81,0,0.868,13,59,621.27,225.97,100,0,train
2024-04-06,S03,SKU003,21.99,1,0.28,15.83,22.85,0,0.868,13,34,538.22,215.22,34,1,train
2024-04-06,S04,SKU001,10.49,0,0.0,10.49,11.32,0,0.868,13,29,304.21,182.41,29,1,train
2024-04-06,S04,SKU002,15.49,0,0.0,15.49,15.44,0,0.868,13,24,371.76,210.96,83,0,train
2024-04-06,S04,SKU003,21.99,0,0.0,21.99,24.6,0,0.868,13,36,791.64,449.64,95,0,train
2024-04-06,S05,SKU001,10.49,0,0.0,10.49,10.89,0,0.868,13,34,356.66,213.86,36,0,train
2024-04-06,S05,SKU002,15.49,0,0.0,15.49,16.34,0,0.868,13,33,511.17,290.07,49,0,train
2024-04-06,S05,SKU003,21.99,0,0.0,21.99,23.53,0,0.868,13,51,1121.49,636.99,73,0,train
2024-04-07,S01,SKU001,10.49,0,0.0,10.49,11.41,0,0.846,14,19,199.31,119.51,36,0,train
2024-04-07,S01,SKU002,15.49,1,0.13,13.48,17.72,0,0.846,14,26,350.48,176.28,96,0,train
2024-04-07,S01,SKU003,21.99,0,0.0,21.99,25.37,0,0.846,14,15,329.85,187.35,44,0,train
2024-04-07,S02,SKU001,10.49,0,0.0,10.49,11.56,0,0.846,14,22,230.78,138.38,22,1,train
2024-04-07,S02,SKU002,15.49,0,0.0,15.49,16.83,0,0.846,14,19,294.31,167.01,85,0,train
2024-04-07,S02,SKU003,21.99,0,0.0,21.99,22.01,0,0.846,14,14,307.86,174.86,80,0,train
2024-04-07,S03,SKU001,10.49,0,0.0,10.49,11.22,0,0.846,14,25,262.25,157.25,34,0,train
2024-04-07,S03,SKU002,15.49,0,0.0,15.49,16.51,0,0.846,14,16,247.84,140.64,81,0,train
2024-04-07,S03,SKU003,21.99,1,0.2,17.59,24.47,0,0.846,14,38,668.42,307.42,38,1,train
2024-04-07,S04,SKU001,10.49,1,0.27,7.66,11.61,0,0.846,14,39,298.74,134.94,39,1,train
2024-04-07,S04,SKU002,15.49,0,0.0,15.49,16.49,0,0.846,14,28,433.72,246.12,90,0,train
2024-04-07,S04,SKU003,21.99,0,0.0,21.99,22.38,0,0.846,14,34,747.66,424.66,74,0,train
2024-04-07,S05,SKU001,10.49,0,0.0,10.49,10.85,0,0.846,14,29,304.21,182.41,74,0,train
2024-04-07,S05,SKU002,15.49,0,0.0,15.49,17.0,0,0.846,14,35,542.15,307.65,69,0,train
2024-04-07,S05,SKU003,21.99,0,0.0,21.99,24.69,0,0.846,14,39,857.61,487.11,103,0,train
2024-04-08,S01,SKU001,10.49,0,0.0,10.49,11.5,0,0.834,14,18,188.82,113.22,64,0,train
2024-04-08,S01,SKU002,15.49,0,0.0,15.49,16.13,0,0.834,14,14,216.86,123.06,50,0,train
2024-04-08,S01,SKU003,21.99,1,0.3,15.39,23.91,0,0.834,14,34,523.26,200.26,34,1,train
2024-04-08,S02,SKU001,10.49,0,0.0,10.49,11.03,0,0.834,14,16,167.84,100.64,92,0,train
2024-04-08,S02,SKU002,15.49,0,0.0,15.49,16.41,0,0.834,14,13,201.37,114.27,24,0,train
2024-04-08,S02,SKU003,21.99,0,0.0,21.99,24.4,0,0.834,14,21,461.79,262.29,26,0,train
2024-04-08,S03,SKU001,10.49,1,0.22,8.18,11.37,0,0.834,14,38,310.84,151.24,61,0,train
2024-04-08,S03,SKU002,15.49,0,0.0,15.49,16.51,0,0.834,14,20,309.8,175.8,60,0,train
2024-04-08,S03,SKU003,21.99,0,0.0,21.99,24.15,0,0.834,14,19,417.81,237.31,93,0,train
2024-04-08,S04,SKU001,10.49,1,0.16,8.81,10.59,0,0.834,14,39,343.59,179.79,45,0,train
2024-04-08,S04,SKU002,15.49,0,0.0,15.49,15.89,0,0.834,14,17,263.33,149.43,77,0,train
2024-04-08,S04,SKU003,21.99,0,0.0,21.99,23.1,0,0.834,14,21,461.79,262.29,27,0,train
2024-04-08,S05,SKU001,10.49,0,0.0,10.49,11.1,0,0.834,14,27,283.23,169.83,74,0,train
2024-04-08,S05,SKU002,15.49,0,0.0,15.49,17.16,0,0.834,14,26,402.74,228.54,53,0,train
2024-04-08,S05,SKU003,21.99,0,0.0,21.99,22.07,0,0.834,14,37,813.63,462.13,89,0,train
2024-04-09,S01,SKU001,10.49,0,0.0,10.49,10.63,0,0.915,14,13,136.37,81.77,32,0,train
2024-04-09,S01,SKU002,15.49,0,0.0,15.49,16.32,0,0.915,14,9,139.41,79.11,56,0,train
2024-04-09,S01,SKU003,21.99,0,0.0,21.99,22.66,0,0.915,14,13,285.87,162.37,100,0,train
2024-04-09,S02,SKU001,10.49,0,0.0,10.49,11.0,0,0.915,14,14,146.86,88.06,85,0,train
2024-04-09,S02,SKU002,15.49,0,0.0,15.49,16.35,0,0.915,14,11,170.39,96.69,101,0,train
2024-04-09,S02,SKU003,21.99,0,0.0,21.99,21.99,0,0.915,14,12,263.88,149.88,31,0,train
2024-04-09,S03,SKU001,10.49,1,0.23,8.08,10.91,0,0.915,14,38,307.04,147.44,55,0,train
2024-04-09,S03,SKU002,15.49,0,0.0,15.49,17.41,0,0.915,14,26,402.74,228.54,28,0,train
2024-04-09,S03,SKU003,21.99,0,0.0,21.99,24.25,0,0.915,14,22,483.78,274.78,38,0,train
2024-04-09,S04,SKU001,10.49,0,0.0,10.49,10.9,0,0.915,14,24,251.76,150.96,63,0,train
2024-04-09,S04,SKU002,15.49,0,0.0,15.49,16.63,0,0.915,14,17,263.33,149.43,24,0,train
2024-04-09,S04,SKU003,21.99,0,0.0,21.99,22.61,0,0.915,14,20,439.8,249.8,102,0,train
2024-04-09,S05,SKU001,10.49,0,0.0,10.49,11.42,0,0.915,14,33,346.17,207.57,38,0,train
2024-04-09,S05,SKU002,15.49,0,0.0,15.49,16.59,0,0.915,14,20,309.8,175.8,46,0,train
2024-04-09,S05,SKU003,21.99,0,0.0,21.99,23.83,0,0.915,14,34,747.66,424.66,46,0,train
2024-04-10,S01,SKU001,10.49,0,0.0,10.49,11.56,0,0.88,14,22,230.78,138.38,49,0,train
2024-04-10,S01,SKU002,15.49,0,0.0,15.49,16.56,0,0.88,14,13,201.37,114.27,72,0,train
2024-04-10,S01,SKU003,21.99,0,0.0,21.99,23.52,0,0.88,14,19,417.81,237.31,100,0,train
2024-04-10,S02,SKU001,10.49,0,0.0,10.49,11.03,0,0.88,14,20,209.8,125.8,63,0,train
2024-04-10,S02,SKU002,15.49,0,0.0,15.49,16.68,0,0.88,14,17,263.33,149.43,23,0,train
2024-04-10,S02,SKU003,21.99,0,0.0,21.99,22.27,0,0.88,14,15,329.85,187.35,62,0,train
2024-04-10,S03,SKU001,10.49,0,0.0,10.49,11.15,0,0.88,14,22,230.78,138.38,34,0,train
2024-04-10,S03,SKU002,15.49,1,0.25,11.62,15.58,0,0.88,14,41,476.42,201.72,48,0,train
2024-04-10,S03,SKU003,21.99,0,0.0,21.99,23.93,0,0.88,14,22,483.78,274.78,46,0,train
2024-04-10,S04,SKU001,10.49,0,0.0,10.49,11.35,0,0.88,14,29,304.21,182.41,87,0,train
2024-04-10,S04,SKU002,15.49,0,0.0,15.49,16.7,0,0.88,14,18,278.82,158.22,46,0,train
2024-04-10,S04,SKU003,21.99,0,0.0,21.99,23.78,0,0.88,14,29,637.71,362.21,64,0,train
2024-04-10,S05,SKU001,10.49,0,0.0,10.49,11.52,0,0.88,14,27,283.23,169.83,87,0,train
2024-04-10,S05,SKU002,15.49,0,0.0,15.49,16.18,0,0.88,14,18,278.82,158.22,100,0,train
2024-04-10,S05,SKU003,21.99,1,0.16,18.47,23.23,0,0.88,14,64,1182.08,574.08,94,0,train
2024-04-11,S01,SKU001,10.49,0,0.0,10.49,11.53,0,0.776,14,13,136.37,81.77,62,0,train
2024-04-11,S01,SKU002,15.49,0,0.0,15.49,15.02,0,0.776,14,6,92.94,52.74,45,0,train
2024-04-11,S01,SKU003,21.99,0,0.0,21.99,22.71,0,0.776,14,18,395.82,224.82,76,0,train
2024-04-11,S02,SKU001,10.49,1,0.11,9.34,11.21,0,0.776,14,39,364.26,200.46,70,0,train
2024-04-11,S02,SKU002,15.49,0,0.0,15.49,17.23,0,0.776,14,14,216.86,123.06,30,0,train
2024-04-11,S02,SKU003,21.99,0,0.0,21.99,24.59,0,0.776,14,25,549.75,312.25,81,0,train
2024-04-11,S03,SKU001,10.49,0,0.0,10.49,11.44,0,0.776,14,29,304.21,182.41,65,0,train
2024-04-11,S03,SKU002,15.49,0,0.0,15.49,16.62,0,0.776,14,15,232.35,131.85,75,0,train
2024-04-11,S03,SKU003,21.99,0,0.0,21.99,23.47,0,0.776,14,26,571.74,324.74,52,0,train
2024-04-11,S04,SKU001,10.49,0,0.0,10.49,11.14,0,0.776,14,21,220.29,132.09,99,0,train
2024-04-11,S04,SKU002,15.49,0,0.0,15.49,17.48,0,0.776,14,16,247.84,140.64,46,0,train
2024-04-11,S04,SKU003,21.99,1,0.24,16.71,22.82,0,0.776,14,71,1186.41,511.91,71,1,train
2024-04-11,S05,SKU001,10.49,1,0.15,8.92,11.68,0,0.776,14,55,490.6,259.6,60,0,train
2024-04-11,S05,SKU002,15.49,0,0.0,15.49,16.02,0,0.776,14,21,325.29,184.59,61,0,train
2024-04-11,S05,SKU003,21.99,0,0.0,21.99,24.28,0,0.776,14,34,747.66,424.66,66,0,train
2024-04-12,S01,SKU001,10.49,1,0.28,7.55,11.36,0,0.887,14,24,181.2,80.4,46,0,train
2024-04-12,S01,SKU002,15.49,0,0.0,15.49,16.69,0,0.887,14,13,201.37,114.27,88,0,train
2024-04-12,S01,SKU003,21.99,0,0.0,21.99,23.45,0,0.887,14,15,329.85,187.35,54,0,train
2024-04-12,S02,SKU001,10.49,1,0.2,8.39,11.01,0,0.887,14,34,285.26,142.46,74,0,train
2024-04-12,S02,SKU002,15.49,1,0.31,10.69,17.01,0,0.887,14,35,374.15,139.65,69,0,train
2024-04-12,S02,SKU003,21.99,0,0.0,21.99,23.5,0,0.887,14,21,461.79,262.29,101,0,train
2024-04-12,S03,SKU001,10.49,0,0.0,10.49,11.29,0,0.887,14,25,262.25,157.25,46,0,train
2024-04-12,S03,SKU002,15.49,0,0.0,15.49,16.52,0,0.887,14,19,294.31,167.01,63,0,train
2024-04-12,S03,SKU003,21.99,0,0.0,21.99,23.82,0,0.887,14,23,505.77,287.27,87,0,train
2024-04-12,S04,SKU001,10.49,0,0.0,10.49,11.76,0,0.887,14,31,325.19,194.99,72,0,train
2024-04-12,S04,SKU002,15.49,0,0.0,15.49,15.94,0,0.887,14,26,402.74,228.54,31,0,train
2024-04-12,S04,SKU003,21.99,0,0.0,21.99,23.04,0,0.887,14,29,637.71,362.21,55,0,train
2024-04-12,S05,SKU001,10.49,0,0.0,10.49,11.14,0,0.887,14,30,314.7,188.7,70,0,train
2024-04-12,S05,SKU002,15.49,1,0.14,13.32,16.13,0,0.887,14,40,532.8,264.8,104,0,train
2024-04-12,S05,SKU003,21.99,1,0.16,18.47,24.38,0,0.887,14,51,941.97,457.47,88,0,train
2024-04-13,S01,SKU001,10.49,0,0.0,10.49,11.13,0,0.961,14,11,115.39,69.19,89,0,train
2024-04-13,S01,SKU002,15.49,1,0.16,13.01,16.79,0,0.961,14,35,455.35,220.85,87,0,train
2024-04-13,S01,SKU003,21.99,0,0.0,21.99,24.39,0,0.961,14,17,373.83,212.33,25,0,train
2024-04-13,S02,SKU001,10.49,0,0.0,10.49,11.83,0,0.961,14,14,146.86,88.06,66,0,train
2024-04-13,S02,SKU002,15.49,0,0.0,15.49,15.18,0,0.961,14,22,340.78,193.38,28,0,train
2024-04-13,S02,SKU003,21.99,0,0.0,21.99,24.04,0,0.961,14,21,461.79,262.29,55,0,train
2024-04-13,S03,SKU001,10.49,0,0.0,10.49,11.28,0,0.961,14,27,283.23,169.83,87,0,train
2024-04-13,S03,SKU002,15.49,0,0.0,15.49,15.93,0,0.961,14,26,402.74,228.54,97,0,train
2024-04-13,S03,SKU003,21.99,0,0.0,21.99,22.86,0,0.961,14,19,417.81,237.31,74,0,train
2024-04-13,S04,SKU001,10.49,0,0.0,10.49,11.04,0,0.961,14,28,293.72,176.12,30,0,train
2024-04-13,S04,SKU002,15.49,0,0.0,15.49,16.77,0,0.961,14,26,402.74,228.54,42,0,train
2024-04-13,S04,SKU003,21.99,0,0.0,21.99,22.17,0,0.961,14,27,593.73,337.23,32,0,train
2024-04-13,S05,SKU001,10.49,0,0.0,10.49,10.7,0,0.961,14,28,293.72,176.12,68,0,train
2024-04-13,S05,SKU002,15.49,1,0.15,13.17,16.76,0,0.961,14,47,618.99,304.09,58,0,train
2024-04-13,S05,SKU003,21.99,1,0.13,19.13,23.46,0,0.961,14,47,899.11,452.61,59,0,train
2024-04-14,S01,SKU001,10.49,1,0.16,8.81,10.73,0,0.882,15,39,343.59,179.79,39,1,train
2024-04-14,S01,SKU002,15.49,0,0.0,15.49,15.29,0,0.882,15,10,154.9,87.9,22,0,train
2024-04-14,S01,SKU003,21.99,0,0.0,21.99,22.6,0,0.882,15,15,329.85,187.35,35,0,train
